volcano_name,eruption_number,eruption_category,area_of_activity,vei,start_year,start_month,start_day,evidence_method_dating,end_year,end_month,end_day,latitude,longitude
"Barva","11195","Uncertain Eruption","NA","NA","1867","3","0","NA","NA","NA","NA","10.135","-84.1"
"Batur","16206","Confirmed Eruption","NA","1","1999","3","15","Historical Observations","2000","6","16","-8.242","115.375"
"Batur","16205","Confirmed Eruption","NA","1","1998","7","4","Historical Observations","NA","NA","NA","-8.242","115.375"
"Batur","16204","Confirmed Eruption","Batur III","1","1994","8","7","Historical Observations","1994","8","14","-8.242","115.375"
"Batur","16203","Uncertain Eruption","NA","1","1976","3","26","NA","1976","3","26","-8.242","115.375"
"Batur","16202","Confirmed Eruption","Batur III","2","1974","3","12","Historical Observations","1974","4","16","-8.242","115.375"
"Batur","16201","Uncertain Eruption","NA","1","1973","3","30","Historical Observations","NA","NA","NA","-8.242","115.375"
"Batur","16200","Confirmed Eruption","Batur III","2","1972","1","19","Historical Observations","1972","3","16","-8.242","115.375"
"Batur","16199","Confirmed Eruption","NA","1","1971","3","11","Historical Observations","1971","8","25","-8.242","115.375"
"Batur","16198","Confirmed Eruption","SW flank (1963 vent)","1","1970","1","5","Historical Observations","1970","1","15","-8.242","115.375"
"Batur","16197","Confirmed Eruption","SW flank (Batur III)","2","1968","1","23","Historical Observations","1968","2","15","-8.242","115.375"
"Batur","16196","Confirmed Eruption","SW flank (west of 1965 vent)","1","1966","4","28","Historical Observations","NA","NA","NA","-8.242","115.375"
"Batur","16195","Confirmed Eruption","SW flank (near Batur III)","1","1965","8","18","Historical Observations","1965","12","16","-8.242","115.375"
"Batur","16194","Confirmed Eruption","SW, W flanks (near Batur III, Butus)","2","1963","9","5","Historical Observations","1964","5","10","-8.242","115.375"
"Batur","16193","Confirmed Eruption","SW flank below Batur III","2","1926","8","2","Historical Observations","1926","9","21","-8.242","115.375"
"Batur","16192","Confirmed Eruption","Batur II","2","1925","1","5","Historical Observations","1925","1","5","-8.242","115.375"
"Batur","16191","Confirmed Eruption","Batur II","2","1924","3","0","Historical Observations","1924","3","0","-8.242","115.375"
"Batur","16189","Confirmed Eruption","NA","2","1922","8","30","Historical Observations","NA","NA","NA","-8.242","115.375"
"Batur","16188","Confirmed Eruption","SW flank (Batur II)","2","1921","1","29","Historical Observations","1921","4","17","-8.242","115.375"
"Batur","16184","Confirmed Eruption","SE flank of Batur I","2","1888","5","30","Historical Observations","1888","5","31","-8.242","115.375"
"Batur","16183","Confirmed Eruption","Batur I","1","1854","4","28","Historical Observations","NA","NA","NA","-8.242","115.375"
"Batur","16180","Confirmed Eruption","Batur I","2","1821","3","16","Historical Observations","NA","NA","NA","-8.242","115.375"
"Bezymianny","19388","Confirmed Eruption","NA","3","2010","5","21","Historical Observations","2020","4","17","55.972","160.595"
"Bezymianny","19387","Confirmed Eruption","NA","3","2009","12","17","Historical Observations","2010","2","16","55.972","160.595"
"Bezymianny","19386","Confirmed Eruption","NA","3","2008","7","11","Historical Observations","2008","8","23","55.972","160.595"
